0,1,2,3,4,5,6,7,8,9,10
0.5930037973923158,0.12421453236534152,0.777282251697036,0.5805414154939822,0.9343568779706323,0.17901781138931772,0.008777180237763083,0.49074445391503263,0.3976054502812775,0.634712057865255,0.0
0.32725381661379893,0.27597207369925303,0.7090218572060851,0.39895015960340574,0.6858305693557059,0.5191195703180971,0.4356905091701787,0.06893985972677308,0.15172031090442473,0.7329569687402101,0.0
0.6695707957471446,0.9598243859435577,0.05830517001434654,0.19718473300746475,0.7948427199192717,0.6928792774675712,0.5939501294386431,0.08132619047482881,0.5824731461475078,0.23826015791463628,1.0
0.12313434046000815,0.41585325720026156,0.6277474900691874,0.8504214869237829,0.42380877643032233,0.6622374041895596,0.9772630649834296,0.7873115652617255,0.16531351756220702,0.37511118211956984,1.0
0.8311331742049033,0.8450656015053442,0.2911294198983422,0.09225821309260784,0.863325250975017,0.6895172055415395,0.6614029101820061,0.6023746247712649,0.6656017839360547,0.9029053008645727,1.0
0.7749543143816656,0.790215911911113,0.6621839520430117,0.9318184920139027,0.6281757657072745,0.4436200992107435,0.3938943202230434,0.3451320828859329,0.07611472105360251,0.24672519197831677,1.0
0.9869163374366665,0.9399231952696614,0.7000823665252844,0.9899061273022549,0.35756049443841575,0.2748470358061056,0.3978681847946848,0.02541620385791732,0.6938776829305233,0.9234563183346036,1.0
0.2726213606019333,0.6880558650200822,0.30924285168158006,0.7001322115359291,0.017989572522482233,0.2877282872117388,0.6529472414456072,0.239507852711071,0.563330749301673,0.8476111678141687,1.0
0.9114908876804804,0.3809608876239302,0.7460625683527328,0.965163571556473,0.6207273724169768,0.9083729072558272,0.6388232333755194,0.8184053556820309,0.5667392979382561,0.5464971022629852,1.0
0.914072130596018,0.8513414537354207,0.7379866228438805,0.47166013861178513,0.9909193808344926,0.2655641004754693,0.8191368414275819,0.930882864113988,0.3956387841260587,0.5634144929147098,0.0
0.012001616031037221,0.9816220786285076,0.031155509626542677,0.8806462644024018,0.8398180680755349,0.9339001378342117,0.190921385252374,0.7349058070280173,0.45697231810753214,0.4403435667777428,0.0
0.9207507946576082,0.17261209916746867,0.5394592312422369,0.18479957011636172,0.862317403397709,0.49281011367543537,0.4569199957712543,0.891979491801601,0.7885709466738686,0.8636320162248202,0.0
0.9917861618363558,0.7025683964234274,0.7401579996596882,0.5448461217052183,0.8271554649920082,0.6450478096555797,0.36349469412766633,0.7819779688979231,0.26260280476442355,0.24656624063785226,1.0
0.13537909092241251,0.31396639920004055,0.9106141210966759,0.635808230552461,0.14908415456324764,0.40111028391544745,0.5734570229742909,0.22372990581135022,0.6071259657885894,0.9916801120711556,1.0
0.6918722602709465,0.6778125017475278,0.1296001793744137,0.32305976863715224,0.8636682475508253,0.636992488376663,0.939092807296336,0.5297176065500148,0.621051020356158,0.8998702905232225,1.0
0.9692618371690871,0.5740980555343057,0.2427857590274085,0.4022129921707117,0.9749501949738049,0.3457627255832256,0.06338228819459646,0.046420644782595444,0.7529886795258052,0.17406473207813467,0.0
0.9552511140330903,0.9965843714770876,0.6769916477055131,0.07971861101671707,0.9178151778754332,0.06670040133436916,0.7762608580121824,0.7250218971410046,0.5431079927515042,0.4384476210375352,0.0
0.18910739243977237,0.15715962001252826,0.30315532950294455,0.20557041588774472,0.42337027367347935,0.4042525433485922,0.2908231690511498,0.4820751463823506,0.912445049687874,0.44524192493464,1.0
0.11240016854747525,0.9348650754850286,0.6146345694511816,0.31184610611909946,0.07459211438818258,0.4397642083436484,0.8934167941194743,0.9918589192648345,0.7290376817829164,0.9446493271991829,1.0
