0,1,2,3,4,5,6,7,8,9,10
0.8214107839100131,0.38924406140738854,0.21331779395902262,0.09497655184296228,0.8833553405557177,0.7097186947199511,0.8106554550533663,0.20296166281760553,0.02293666470248301,0.20939877631776638,0.0
0.3782051331507139,0.9100057823934536,0.3402014380056816,0.14058970262527903,0.8048161505853638,0.2768714046654617,0.08360273448736277,0.2374428820155472,0.8169013710260159,0.9660156394249796,1.0
0.7640286045052574,0.20519889548868586,0.7980811618163548,0.7612707400582955,0.6175862316152749,0.2202358279643727,0.03835667088744299,0.9125121250094431,0.44692834917308444,0.1836712007749125,1.0
0.057367314364394906,0.489922061963012,0.9995361898995734,0.6241407900819202,0.5518110174462378,0.4193202877054327,0.4107165297190333,0.5032489034829707,0.04250497240416673,0.9245102757192427,1.0
0.7260037456013461,0.018534663393192985,0.21784472846989966,0.4512901672568981,0.8137169588080286,0.9997871756398783,0.6380053940175485,0.4032696320072028,0.1219257466623318,0.8011058493794502,1.0
0.36065079430893066,0.5810527633093067,0.544491847238442,0.9615888958369175,0.12756653096274018,0.5090658792199918,0.5736558944821016,0.2792459220030086,0.11919718541174507,0.5957995411202514,1.0
0.427673623489917,0.6293857248136775,0.6073022431674574,0.9738224925478056,0.019694732910307433,0.11961816133206016,0.11467640198100815,0.3513446924944217,0.6420597863744418,0.5500373670916735,0.0
0.5486884888270441,0.0500495989856764,0.7202588019505591,0.13346235179643884,0.5781217402999941,0.2783511040739497,0.4110637460942681,0.6801578584956736,0.7290764634606586,0.4796424868774639,1.0
0.9674371182786881,0.5767604289693857,0.5097204917189215,0.60196551668623,0.8181183596665521,0.7685123927594357,0.6044628672945511,0.3441165238141378,0.864126501008896,0.8840216189368612,1.0
0.5755717687951641,0.41406754025698633,0.32747696555116046,0.3927420908542345,0.7448746733407333,0.479977493153658,0.6425307399921122,0.04746855605146261,0.17802021319460182,0.8821847708925569,1.0
0.2103012250782672,0.9455278825581788,0.1510496966703434,0.15830892865278123,0.6831453114315948,0.5886093031429428,0.015497225691458838,0.5470361810090058,0.48929077233845875,0.7825414357624538,1.0
0.14763410047053294,0.9947022191215087,0.6635152146035609,0.5095447751759757,0.2307127335615654,0.8942454064788009,0.7641214570369445,0.5105896816198372,0.1058383108940919,0.16325602062010536,0.0
0.7980310903021499,0.30064239065717613,0.4460881496319272,0.2219585029710136,0.8770333903999163,0.22883817333075518,0.8437907697409199,0.7142486738406961,0.032613245258823254,0.9531103912055017,1.0
0.44990375564589813,0.7670599596583133,0.6845071866404878,0.775694843515315,0.09214394487543753,0.4683583758672366,0.7498235203185242,0.5460265769322322,0.1529478364875838,0.7133511869904381,1.0
0.353074776895248,0.9691958969713671,0.8591251135855763,0.72879924701685,0.256832372496545,0.9016079718823244,0.12747749658194674,0.5517029630695751,0.7486021527327574,0.16071116777438854,1.0
0.13838104684978836,0.09458380085612472,0.8365702700080375,0.8819304891478357,0.5689299748694558,0.5762370753912404,0.4751504886639132,0.31081152552847446,0.9133414216995304,0.12987950352754019,0.0
0.5339235680905731,0.8501925425883731,0.1375126296647171,0.7456694004032999,0.6086104470136291,0.01833069227230444,0.924119758921033,0.5151490875802146,0.6921046827231917,0.06167551173924446,0.0
0.39662390100656264,0.09044121775924208,0.22087904131665537,0.9507116625181331,0.8736147555754942,0.9584836139471228,0.5100805693110325,0.4832430153641003,0.05216212721611013,0.8756561187223291,1.0
0.4907318131754007,0.9642763719793904,0.6690847553303994,0.6870212598308206,0.887833156030401,0.20878873061930825,0.30793294555476247,0.5657288659874263,0.6784896017673283,0.3644445078041826,1.0
0.5283185669295184,0.26477682070636044,0.14944618075021443,0.5853823344389772,0.26437668922497004,0.2273731918332238,0.6703113330805652,0.8846131079934084,0.7628415387182269,0.6064396421136657,0.0
0.2672461500457569,0.991421036829568,0.3365329780798396,0.43123384236296214,0.9663521396518439,0.00880162473714885,0.029020303432187977,0.751200379157568,0.5703351869544693,0.739076526988423,0.0
0.36912527529885375,0.09501144228445835,0.9125463917814791,0.8095886471934378,0.6695979919251224,0.4539577401180036,0.2025687193605279,0.2449151262991036,0.19481391835619977,0.4723604762579813,1.0
0.6684654168065173,0.4072156084319496,0.4751351079264947,0.05348663573076251,0.46770565282159804,0.9516689258614612,0.9694991671676512,0.34702148449704673,0.29542437632074725,0.8258374047663264,0.0
0.08083504199083436,0.02974748898392754,0.6604410036008832,0.9441284297214622,0.4548502296071023,0.8717173885216722,0.4329074785775985,0.47794802883106136,0.7984263960436054,0.715099807327201,1.0
0.32310428408179914,0.5118737402500269,0.24930210969016176,0.4461608774457758,0.050553878249132156,0.4082464482974417,0.11077986342304347,0.228594039067604,0.08453858960615845,0.38673762275605317,0.0
0.8019923526915608,0.9245396715577943,0.10050069933933214,0.3794766499707477,0.7639041852295942,0.2875196693508595,0.7461026629647961,0.09922508071590042,0.9299110999809008,0.5478819468796724,0.0
0.550185106581756,0.7954792498335466,0.7952492391433075,0.417282179425825,0.6249922077680821,0.9681781905654814,0.5935074576196642,0.09001397696669622,0.8160739158561406,0.29931051744968473,1.0
0.08733289181139903,0.9117807393251289,0.5752148754417223,0.8065268318032908,0.28484685306095414,0.13476990301023017,0.45799232253947264,0.12057270108764018,0.20789627863876237,0.4562764711771833,0.0
0.6120823217097354,0.5075872895771677,0.19523100024394158,0.2353388972472159,0.10333526295398365,0.5101088272902599,0.7322960566455095,0.2131645576229081,0.9403905359012628,0.09074229652703802,0.0
0.4832293349899318,0.5871926155740035,0.7376612621310559,0.7773505506281861,0.3768970450865331,0.9795684356678807,0.7937107192200246,0.3998371170636533,0.9003310225575918,0.9162388849984553,1.0
0.4507268306465758,0.5813986151347942,0.8155631426554386,0.7039219847421516,0.020966978192953456,0.9743317519312819,0.3200200933054723,0.5159122038396428,0.3906021428102152,0.704007199562449,1.0
0.2948314984307614,0.5867252703652974,0.7192570245487582,0.13910230489138786,0.8988828961906312,0.571666174457259,0.058502503180607235,0.49304438042010024,0.5604947107851245,0.60876011976758,1.0
0.654818533888444,0.23806502702978094,0.4979291778784666,0.15681825394083138,0.13198047889186626,0.9480821255821439,0.23197498020892882,0.3552006846967364,0.9946821722447944,0.8330168465605006,1.0
0.8704972410917154,0.11510727786202823,0.43621665530690557,0.37844834893473644,0.16130114724504196,0.6420132615547374,0.9404719410208018,0.2874129775470581,0.2441707386661911,0.20693030814993407,0.0
0.09009207917593343,0.6143032707765661,0.7206284192866972,0.6785626609498467,0.3967876251086744,0.9500695671200664,0.3301528786707877,0.5249773227428249,0.2621685200368159,0.815462192823517,1.0
0.007964057574568084,0.9985975081652367,0.4324833097706632,0.773174569814549,0.47677982966070054,0.6750052182695727,0.4295822650697939,0.5276938519070056,0.003546709002956616,0.24810276779229679,1.0
0.3827872049513851,0.31808288590010014,0.42572397813325,0.02898377067214475,0.029535348578372034,0.5481444698303831,0.42319166113019757,0.7098675382960606,0.6885626773960535,0.6054731435721479,0.0
0.6457503023405698,0.1299818405019616,0.9079107547909093,0.4420359817793508,0.1699466908856636,0.5295927053782816,0.05186346533131492,0.5102819555400612,0.9670478972875842,0.4750496097123087,1.0
0.815257377983452,0.3372882054931782,0.9696892536349041,0.55061680369439,0.2626846253962155,0.29294967638283775,0.43183781807408017,0.444930475389107,0.33357526498971324,0.2967770247471293,0.0
0.826314847189989,0.9298132393266979,0.9542887139043865,0.07291300076984875,0.5707672448007594,0.6566526158095,0.9880239612630165,0.26363439314084147,0.4000680350278144,0.1367597746220589,0.0
0.8558163325473503,0.698988044568743,0.9914808897088544,0.9204953924840987,0.2801875600583609,0.15351233711309842,0.3750324541080381,0.5191901284143887,0.08457985156771552,0.38256958895247284,1.0
0.23340138872573424,0.07094804920800135,0.8620303798426536,0.9170120834407834,0.897281023215143,0.30666957623560076,0.3207455974567245,0.48999901798144774,0.6538017433336077,0.44772614326491367,0.0
0.20606648404233951,0.7608481490492317,0.004405056708405297,0.1646695782077896,0.7417687766292606,0.09999416166566777,0.1710624903362432,0.14834285858252771,0.5462215831002593,0.13921500206416804,0.0
0.6433669409569012,0.5176443429673278,0.4561445868655656,0.862360137783845,0.8286390592905183,0.7498641430098439,0.6014735711859559,0.08720694444309562,0.767580853025637,0.48973674519468513,0.0
0.16546042077804501,0.24967727249802607,0.41752310858893205,0.276196687534605,0.1823258749831116,0.5136506261703389,0.7999482112826536,0.06272829118325762,0.26568689646308097,0.47575242594758227,0.0
0.5440787820627498,0.6770529732028828,0.23195573741849151,0.6333693970690031,0.026200007987063567,0.9656762971928913,0.848033891507288,0.4053541744564859,0.7786873344776093,0.9546081604312299,0.0
0.40111232020116305,0.5049062565103155,0.018798259493911007,0.00888739817533013,0.3388137016697269,0.5385727943699372,0.14938526008431896,0.7221891595282918,0.954292989897286,0.03225970150767643,0.0
0.6214805690592434,0.046478001410083514,0.4027023361704516,0.11915611904884948,0.1712575999661058,0.8298710503359646,0.5182302531685781,0.7047721096720365,0.7803172519599285,0.7146235216209883,0.0
0.3664802348249777,0.3857599076163204,0.6511855180208014,0.19686348451911895,0.3041805242733837,0.20553367080987017,0.9638616265139992,0.4235777324603093,0.23225845348839247,0.01848732039408907,0.0
0.9697572184957078,0.20719339335470643,0.7837759402168274,0.1359772808921923,0.48037717362536714,0.15413295842284913,0.5746415831676095,0.1310401817377448,0.6995561540622564,0.1583540207745825,0.0
0.8637106347789473,0.8076697556808239,0.40146313954998136,0.002497340683156546,0.0979952502118987,0.9701702426723098,0.6503062921126714,0.14251474521617913,0.6599546809489321,0.983475367327633,1.0
0.10307003904158651,0.8509360160324214,0.9210501500736075,0.11622590371990715,0.05348507980209105,0.33661496330823837,0.7300311007679794,0.6903611282727428,0.10849055312200806,0.9442811435927678,0.0
0.20314329294926237,0.25493659174700967,0.9132363303950161,0.8234030263416579,0.5631327741301212,0.02940473017177414,0.9633622674328891,0.7476080472168131,0.4221985042274874,0.7866677370555392,0.0
0.0736960864721834,0.886908544214784,0.11081789051875235,0.3394800311621634,0.1292304865240832,0.7035677449850195,0.15612286728692315,0.5283924985055043,0.26175998362381747,0.11265946026075435,0.0
0.8587481712293105,0.5293005066771054,0.28264494805759255,0.650814145239033,0.581305052817694,0.6711701440421428,0.8815593566085658,0.07953929479156263,0.8915522439621985,0.804018381401719,1.0
0.8641257229106603,0.5403147514970561,0.48260757487157535,0.6638799742857401,0.5882298750899347,0.9694488716561142,0.35531608785686253,0.26914426717887463,0.38025754324470673,0.4481511056362131,1.0
0.9000807561557416,0.3780499641181577,0.21163960972167184,0.3320305680987248,0.9533425778900954,0.04925808981430069,0.5321481108578522,0.27628861046120146,0.4326734783130921,0.6117729671411896,0.0
0.9890321547328256,0.9295238328705715,0.3610656129839085,0.13447953114782873,0.6580023660556907,0.9098695623472262,0.5137962439557463,0.9625095479859767,0.7034504886285475,0.5619822199477224,1.0
0.2847828551839343,0.019406143167645773,0.8918267560763782,0.6247360325389671,0.30862742116187225,0.7461737227709005,0.15174243402265863,0.7747998276963775,0.010646945395537344,0.6575689879443565,0.0
